customer_id,Recency,Frequency,Monetary,Cluster,Segment
C02038,57,22,493.37,3,New/Occasional
C02039,26,15,1080.46,3,New/Occasional
C02040,58,18,4173.38,0,Loyal Mid-Tier
C02041,0,3,1148.88,3,New/Occasional
C02042,104,5,549.47,1,At-Risk
C02043,6,15,1694.84,3,New/Occasional
C02044,22,5,168.51,3,New/Occasional
C02045,107,2,47.02,1,At-Risk
C02046,70,20,1538.64,3,New/Occasional
C02047,38,6,788.65,3,New/Occasional
C02048,5,7,139.71,3,New/Occasional
C02049,15,20,877.83,3,New/Occasional
C02050,170,44,2095.24,0,Loyal Mid-Tier
C02051,22,2,104.57,3,New/Occasional
C02052,173,5,389.42,1,At-Risk
C02053,145,2,403.49,1,At-Risk
C02054,83,16,1383.18,3,New/Occasional
C02055,3,13,3534.59,3,New/Occasional
C02056,106,20,722.79,1,At-Risk
C02057,117,16,2982.01,1,At-Risk
C02058,9,35,938.58,0,Loyal Mid-Tier
C02059,3,3,657.81,3,New/Occasional
C02060,15,36,9514.31,2,VIP
C02061,22,3,107.71,3,New/Occasional
C02062,31,7,370.53,3,New/Occasional
C02063,169,1,189.12,1,At-Risk
C02064,54,9,1763.53,3,New/Occasional
C02065,59,10,1406.21,3,New/Occasional
C02066,75,7,795.37,3,New/Occasional
C02067,2,1,53.92,3,New/Occasional
C02068,172,17,1504.33,1,At-Risk
C02069,20,7,490.9,3,New/Occasional
C02070,78,17,2499.66,3,New/Occasional
C02071,175,9,881.05,1,At-Risk
C02072,58,10,2694.58,3,New/Occasional
C02073,21,9,1013.92,3,New/Occasional
C02074,67,24,2150.29,0,Loyal Mid-Tier
C02075,157,4,283.21,1,At-Risk
C02076,23,4,535.51,3,New/Occasional
C02077,9,17,590.82,3,New/Occasional
C02078,166,11,1169.89,1,At-Risk
C02079,125,20,1751.59,1,At-Risk
C02080,88,9,662.5,3,New/Occasional
C02081,105,17,1778.98,1,At-Risk
C02082,53,3,132.93,3,New/Occasional
C02083,35,20,818.49,3,New/Occasional
C02084,6,11,1452.38,3,New/Occasional
C02085,90,8,577.68,3,New/Occasional
C02086,20,3,81.74,3,New/Occasional
C02087,1,24,1228.88,3,New/Occasional
C02088,42,29,695.73,0,Loyal Mid-Tier
C02089,100,25,3217.2,0,Loyal Mid-Tier
C02090,19,13,2802.49,3,New/Occasional
C02091,115,2,143.08,1,At-Risk
C02092,21,16,1191.45,3,New/Occasional
C02093,15,23,4087.58,0,Loyal Mid-Tier
C02094,97,29,2509.77,0,Loyal Mid-Tier
C02095,26,25,3932.92,0,Loyal Mid-Tier
C02096,17,50,4389.56,0,Loyal Mid-Tier
C02097,68,7,283.53,3,New/Occasional
C02098,89,14,481.95,3,New/Occasional
C02099,313,1,25.73,1,At-Risk
C02100,4,29,4962.86,0,Loyal Mid-Tier
C02101,29,28,6167.57,0,Loyal Mid-Tier
C02102,149,17,825.97,1,At-Risk
C02103,1,29,4542.88,0,Loyal Mid-Tier
C02104,171,10,515.22,1,At-Risk
C02105,30,1,105.69,3,New/Occasional
C02106,53,12,1212.23,3,New/Occasional
C02107,225,2,203.38,1,At-Risk
C02108,11,1,126.73,3,New/Occasional
C02109,155,55,3489.89,0,Loyal Mid-Tier
C02110,31,16,561.88,3,New/Occasional
C02111,41,7,641.07,3,New/Occasional
C02112,453,2,160.3,1,At-Risk
C02113,15,30,11166.65,2,VIP
C02114,29,15,7558.02,0,Loyal Mid-Tier
C02115,107,5,349.0,1,At-Risk
C02116,16,3,151.64,3,New/Occasional
C02117,16,9,424.7,3,New/Occasional
C02118,41,21,1087.73,3,New/Occasional
C02119,3,8,551.63,3,New/Occasional
C02120,0,11,538.56,3,New/Occasional
C02121,107,13,1049.48,1,At-Risk
C02122,81,7,662.69,3,New/Occasional
C02123,127,24,1387.31,1,At-Risk
C02124,115,2,124.06,1,At-Risk
C02125,8,11,2572.88,3,New/Occasional
C02126,180,26,1039.23,1,At-Risk
C02127,7,51,6020.25,0,Loyal Mid-Tier
C02128,68,1,48.23,3,New/Occasional
C02129,64,17,1389.78,3,New/Occasional
C02130,72,11,2157.2,3,New/Occasional
C02131,95,15,461.74,3,New/Occasional
C02132,30,73,5232.79,0,Loyal Mid-Tier
C02133,176,14,2781.46,1,At-Risk
C02134,344,12,629.11,1,At-Risk
C02135,47,3,155.11,3,New/Occasional
C02136,46,14,1722.77,3,New/Occasional
C02137,9,14,942.87,3,New/Occasional
C02138,23,13,1540.09,3,New/Occasional
C02139,27,10,712.75,3,New/Occasional
C02140,73,70,5388.14,0,Loyal Mid-Tier
C02141,67,10,817.58,3,New/Occasional
C02142,36,20,2057.21,3,New/Occasional
C02143,136,18,1384.25,1,At-Risk
C02144,33,24,248.05,3,New/Occasional
C02145,9,12,297.13,3,New/Occasional
C02146,80,6,244.75,3,New/Occasional
C02147,8,8,1514.47,3,New/Occasional
C02148,261,22,1765.5,1,At-Risk
C02149,12,2,198.59,3,New/Occasional
C02150,56,53,9344.82,2,VIP
C02151,20,7,507.1,3,New/Occasional
C02152,267,1,80.96,1,At-Risk
C02153,0,36,4378.54,0,Loyal Mid-Tier
C02154,12,12,997.5,3,New/Occasional
C02155,123,16,1349.31,1,At-Risk
C02156,12,10,1397.92,3,New/Occasional
C02157,188,4,369.3,1,At-Risk
C02158,42,2,193.22,3,New/Occasional
C02159,88,22,1877.18,0,Loyal Mid-Tier
C02160,21,2,271.95,3,New/Occasional
C02161,3,7,298.77,3,New/Occasional
C02162,141,28,1676.0,1,At-Risk
C02163,10,25,1372.15,3,New/Occasional
C02164,185,3,119.11,1,At-Risk
C02165,2,15,634.26,3,New/Occasional
C02166,71,29,1136.11,0,Loyal Mid-Tier
C02167,63,8,561.39,3,New/Occasional
C02168,35,11,2468.17,3,New/Occasional
C02169,0,3,241.97,3,New/Occasional
C02170,0,17,755.87,3,New/Occasional
C02171,12,21,1117.14,3,New/Occasional
C02172,37,14,672.02,3,New/Occasional
C02173,77,6,519.97,3,New/Occasional
C02174,21,25,3927.78,0,Loyal Mid-Tier
C02175,6,54,3190.62,0,Loyal Mid-Tier
C02176,77,23,2760.23,0,Loyal Mid-Tier
C02177,50,7,411.33,3,New/Occasional
C02178,87,15,1209.34,3,New/Occasional
C02179,147,36,1714.71,1,At-Risk
C02180,2,5,258.98,3,New/Occasional
C02181,18,13,1341.33,3,New/Occasional
C02182,86,19,885.55,3,New/Occasional
C02183,0,10,1826.03,3,New/Occasional
C02184,41,4,380.69,3,New/Occasional
C02185,47,10,161.0,3,New/Occasional
C02186,41,11,1719.57,3,New/Occasional
C02187,14,10,923.38,3,New/Occasional
C02188,43,4,246.55,3,New/Occasional
C02189,3,24,557.28,3,New/Occasional
C02190,114,1,60.91,1,At-Risk
C02191,118,5,1125.84,1,At-Risk
C02192,41,28,9062.25,2,VIP
C02193,84,5,1518.37,3,New/Occasional
C02194,45,4,578.58,3,New/Occasional
C02195,86,6,580.06,3,New/Occasional
C02196,216,55,4919.37,0,Loyal Mid-Tier
C02197,8,18,961.45,3,New/Occasional
C02198,29,9,273.86,3,New/Occasional
C02199,12,1,112.54,3,New/Occasional
C02200,39,29,2063.1,0,Loyal Mid-Tier
C02201,33,12,838.93,3,New/Occasional
C02202,5,24,1195.25,3,New/Occasional
C02203,92,29,2000.9,0,Loyal Mid-Tier
C02204,75,4,523.03,3,New/Occasional
C02205,28,19,3715.65,0,Loyal Mid-Tier
C02206,128,3,498.77,1,At-Risk
C02207,41,6,305.81,3,New/Occasional
C02208,259,15,1334.85,1,At-Risk
C02209,8,43,9957.19,2,VIP
C02210,71,13,1884.98,3,New/Occasional
C02211,70,6,107.91,3,New/Occasional
C02212,15,27,3424.72,0,Loyal Mid-Tier
C02213,1,77,4259.16,0,Loyal Mid-Tier
C02214,176,5,177.19,1,At-Risk
C02215,161,6,2037.56,1,At-Risk
C02216,163,11,2795.35,1,At-Risk
C02217,12,25,1180.12,3,New/Occasional
C02218,8,3,407.76,3,New/Occasional
C02219,11,5,312.88,3,New/Occasional
C02220,49,10,595.57,3,New/Occasional
C02221,37,25,3077.47,0,Loyal Mid-Tier
C02222,170,6,413.75,1,At-Risk
C02223,49,2,146.42,3,New/Occasional
C02224,5,4,207.06,3,New/Occasional
C02225,50,13,696.21,3,New/Occasional
C02226,68,21,1641.52,3,New/Occasional
C02227,26,7,1056.77,3,New/Occasional
C02228,53,9,205.52,3,New/Occasional
C02229,24,4,136.41,3,New/Occasional
C02230,43,14,723.95,3,New/Occasional
C02231,9,10,643.24,3,New/Occasional
C02232,18,3,548.41,3,New/Occasional
C02233,30,67,19756.94,2,VIP
C02234,11,29,3779.64,0,Loyal Mid-Tier
C02235,90,3,469.46,3,New/Occasional
C02236,156,14,2648.97,1,At-Risk
C02237,114,7,860.24,1,At-Risk
C02238,21,12,1221.57,3,New/Occasional
C02239,41,64,4249.59,0,Loyal Mid-Tier
C02240,63,3,276.67,3,New/Occasional
C02241,0,4,374.09,3,New/Occasional
C02242,179,9,630.29,1,At-Risk
C02243,12,11,639.69,3,New/Occasional
C02244,92,3,80.73,3,New/Occasional
C02245,8,11,1462.25,3,New/Occasional
C02246,107,4,481.55,1,At-Risk
C02247,101,6,646.64,3,New/Occasional
C02248,53,14,130.75,3,New/Occasional
C02249,102,5,191.72,3,New/Occasional
C02250,31,11,809.93,3,New/Occasional
C02251,113,36,3386.62,0,Loyal Mid-Tier
C02252,175,8,1383.88,1,At-Risk
C02253,55,56,2389.84,0,Loyal Mid-Tier
C02254,92,35,3416.27,0,Loyal Mid-Tier
C02255,50,2,60.3,3,New/Occasional
C02256,20,36,6471.12,0,Loyal Mid-Tier
C02257,1,22,3861.55,0,Loyal Mid-Tier
C02258,36,8,738.41,3,New/Occasional
C02259,99,40,5649.3,0,Loyal Mid-Tier
C02260,93,32,1887.18,0,Loyal Mid-Tier
C02261,55,3,763.98,3,New/Occasional
C02262,54,6,697.62,3,New/Occasional
C02263,24,32,1205.51,0,Loyal Mid-Tier
C02264,91,6,459.51,3,New/Occasional
C02265,200,6,788.16,1,At-Risk
C02266,25,5,487.03,3,New/Occasional
C02267,29,34,2470.68,0,Loyal Mid-Tier
C02268,93,5,1556.83,3,New/Occasional
C02269,40,2,316.31,3,New/Occasional
C02270,13,8,1067.12,3,New/Occasional
C02271,61,40,1464.89,0,Loyal Mid-Tier
C02272,48,30,1802.14,0,Loyal Mid-Tier
C02273,44,2,89.77,3,New/Occasional
C02274,32,2,94.83,3,New/Occasional
C02275,15,14,2607.42,3,New/Occasional
C02276,36,52,3553.6,0,Loyal Mid-Tier
C02277,36,17,612.87,3,New/Occasional
C02278,80,11,801.32,3,New/Occasional
C02279,57,14,1139.9,3,New/Occasional
C02280,1,33,6707.81,0,Loyal Mid-Tier
C02281,89,10,1239.78,3,New/Occasional
C02282,7,2,283.93,3,New/Occasional
C02283,98,9,1331.0,3,New/Occasional
C02284,17,17,2145.3,3,New/Occasional
C02285,8,39,1450.43,0,Loyal Mid-Tier
C02286,15,21,1516.28,3,New/Occasional
C02287,99,29,1634.87,0,Loyal Mid-Tier
C02288,69,2,68.47,3,New/Occasional
C02289,54,1,169.27,3,New/Occasional
C02290,11,5,403.73,3,New/Occasional
C02291,45,5,334.21,3,New/Occasional
C02292,23,8,956.87,3,New/Occasional
C02293,52,8,1466.72,3,New/Occasional
C02294,9,30,4247.31,0,Loyal Mid-Tier
C02295,92,5,134.06,3,New/Occasional
C02296,41,51,1009.01,0,Loyal Mid-Tier
C02297,46,10,447.11,3,New/Occasional
C02298,9,8,479.41,3,New/Occasional
C02299,37,2,75.16,3,New/Occasional
C02300,75,28,910.84,0,Loyal Mid-Tier
C02301,236,2,238.52,1,At-Risk
C02302,158,1,337.73,1,At-Risk
C02303,99,6,179.59,3,New/Occasional
C02304,26,3,105.8,3,New/Occasional
C02305,55,44,9474.57,2,VIP
C02306,340,12,478.04,1,At-Risk
C02307,34,12,462.44,3,New/Occasional
C02308,7,55,1701.28,0,Loyal Mid-Tier
C02309,49,4,291.68,3,New/Occasional
C02310,24,3,147.15,3,New/Occasional
C02311,55,36,1113.55,0,Loyal Mid-Tier
C02312,26,21,7658.76,0,Loyal Mid-Tier
C02313,11,19,1034.65,3,New/Occasional
C02314,75,6,228.29,3,New/Occasional
C02315,65,21,2995.88,0,Loyal Mid-Tier
C02316,45,7,190.5,3,New/Occasional
C02317,131,4,454.18,1,At-Risk
C02318,21,3,902.92,3,New/Occasional
C02319,33,18,2744.51,3,New/Occasional
C02320,79,24,2081.13,0,Loyal Mid-Tier
C02321,34,39,3290.21,0,Loyal Mid-Tier
C02322,8,26,5394.47,0,Loyal Mid-Tier
C02323,16,16,1543.34,3,New/Occasional
C02324,10,14,3384.87,3,New/Occasional
C02325,48,2,89.09,3,New/Occasional
C02326,95,12,571.36,3,New/Occasional
C02327,88,65,5767.31,0,Loyal Mid-Tier
C02328,5,13,1334.77,3,New/Occasional
C02329,120,2,111.43,1,At-Risk
C02330,16,37,1705.93,0,Loyal Mid-Tier
C02331,47,41,3203.34,0,Loyal Mid-Tier
C02332,19,15,3007.37,3,New/Occasional
C02333,64,12,362.57,3,New/Occasional
C02334,17,29,520.12,0,Loyal Mid-Tier
C02335,29,7,329.81,3,New/Occasional
C02336,76,17,1562.75,3,New/Occasional
C02337,300,8,171.1,1,At-Risk
C02338,21,10,579.06,3,New/Occasional
C02339,6,19,1291.02,3,New/Occasional
C02340,54,6,350.15,3,New/Occasional
C02341,60,25,331.84,3,New/Occasional
C02342,19,28,3186.09,0,Loyal Mid-Tier
C02343,104,53,2134.85,0,Loyal Mid-Tier
C02344,43,3,580.86,3,New/Occasional
C02345,0,26,4859.07,0,Loyal Mid-Tier
C02346,90,42,1601.21,0,Loyal Mid-Tier
C02347,153,17,442.92,1,At-Risk
C02348,83,9,1178.65,3,New/Occasional
C02349,142,72,16026.27,2,VIP
C02350,63,5,845.69,3,New/Occasional
C02351,74,9,332.95,3,New/Occasional
C02352,1,22,890.08,3,New/Occasional
C02353,1,45,2317.41,0,Loyal Mid-Tier
C02354,72,37,2346.77,0,Loyal Mid-Tier
C02355,44,14,1057.69,3,New/Occasional
C02356,19,19,9439.09,2,VIP
C02357,132,13,1483.26,1,At-Risk
C02358,26,12,566.52,3,New/Occasional
C02359,34,46,1202.57,0,Loyal Mid-Tier
C02360,61,25,1528.06,0,Loyal Mid-Tier
C02361,62,13,600.11,3,New/Occasional
C02362,58,27,2213.16,0,Loyal Mid-Tier
C02363,1,4,236.53,3,New/Occasional
C02364,29,14,1384.78,3,New/Occasional
C02365,120,35,2930.96,0,Loyal Mid-Tier
C02366,27,3,169.87,3,New/Occasional
C02367,81,17,1121.45,3,New/Occasional
C02368,52,3,87.7,3,New/Occasional
C02369,12,17,569.34,3,New/Occasional
C02370,5,22,4287.17,0,Loyal Mid-Tier
C02371,80,4,1192.0,3,New/Occasional
C02372,45,2,35.13,3,New/Occasional
C02373,4,1,161.61,3,New/Occasional
C02374,158,1,168.86,1,At-Risk
C02375,148,14,3151.76,1,At-Risk
C02376,78,75,3926.48,0,Loyal Mid-Tier
C02377,184,1,63.98,1,At-Risk
C02378,11,34,1523.99,0,Loyal Mid-Tier
C02379,10,7,2000.46,3,New/Occasional
C02380,143,49,7027.56,2,VIP
C02381,40,5,325.77,3,New/Occasional
C02382,9,18,896.25,3,New/Occasional
C02383,88,25,1139.74,0,Loyal Mid-Tier
C02384,47,2,151.88,3,New/Occasional
C02385,38,6,511.72,3,New/Occasional
C02386,44,4,89.03,3,New/Occasional
C02387,24,7,810.04,3,New/Occasional
C02388,42,11,914.4,3,New/Occasional
C02389,101,6,475.98,3,New/Occasional
C02390,66,4,157.99,3,New/Occasional
C02391,99,8,1856.34,3,New/Occasional
C02392,189,3,109.34,1,At-Risk
C02393,78,16,688.61,3,New/Occasional
C02394,106,16,1730.61,1,At-Risk
C02395,63,14,502.78,3,New/Occasional
C02396,9,14,1253.85,3,New/Occasional
C02397,19,7,598.44,3,New/Occasional
C02398,38,14,719.84,3,New/Occasional
C02399,146,18,596.23,1,At-Risk
C02400,134,31,2216.7,1,At-Risk
C02401,56,32,9546.02,2,VIP
C02402,182,17,1321.58,1,At-Risk
C02403,408,1,72.35,1,At-Risk
C02404,40,29,993.08,0,Loyal Mid-Tier
C02405,90,8,1050.07,3,New/Occasional
C02406,60,16,1265.16,3,New/Occasional
C02407,144,11,702.25,1,At-Risk
C02408,39,21,1294.6,3,New/Occasional
C02409,46,2,152.3,3,New/Occasional
C02410,9,13,656.25,3,New/Occasional
C02411,51,26,1738.54,0,Loyal Mid-Tier
C02412,5,25,3365.46,0,Loyal Mid-Tier
C02413,0,3,350.55,3,New/Occasional
C02414,50,27,2662.0,0,Loyal Mid-Tier
C02415,33,14,664.51,3,New/Occasional
C02416,391,3,296.64,1,At-Risk
C02417,96,15,984.19,3,New/Occasional
C02418,46,9,1389.73,3,New/Occasional
C02419,219,3,186.33,1,At-Risk
C02420,0,8,354.89,3,New/Occasional
C02421,92,11,504.14,3,New/Occasional
C02422,31,5,310.86,3,New/Occasional
C02423,30,6,284.02,3,New/Occasional
C02424,20,1,68.47,3,New/Occasional
C02425,215,6,168.14,1,At-Risk
C02426,97,36,3930.38,0,Loyal Mid-Tier
C02427,2,4,186.0,3,New/Occasional
C02428,18,42,502.96,0,Loyal Mid-Tier
C02429,9,27,326.02,3,New/Occasional
C02430,19,24,1638.97,0,Loyal Mid-Tier
C02431,8,5,841.33,3,New/Occasional
C02432,59,11,1904.61,3,New/Occasional
C02433,56,3,138.65,3,New/Occasional
C02434,37,18,1478.18,3,New/Occasional
C02435,1,35,3344.18,0,Loyal Mid-Tier
C02436,12,15,3528.46,3,New/Occasional
C02437,24,22,2735.67,0,Loyal Mid-Tier
C02438,38,22,626.5,3,New/Occasional
C02439,108,22,4422.63,0,Loyal Mid-Tier
C02440,5,31,1459.05,0,Loyal Mid-Tier
C02441,6,8,639.44,3,New/Occasional
C02442,6,2,160.08,3,New/Occasional
C02443,33,4,238.74,3,New/Occasional
C02444,95,23,3238.27,0,Loyal Mid-Tier
C02445,2,28,903.98,0,Loyal Mid-Tier
C02446,35,3,496.01,3,New/Occasional
C02447,19,16,1487.31,3,New/Occasional
C02448,18,18,1179.93,3,New/Occasional
C02449,13,24,1816.35,0,Loyal Mid-Tier
C02450,60,13,424.12,3,New/Occasional
C02451,54,38,1265.27,0,Loyal Mid-Tier
C02452,19,20,1859.09,3,New/Occasional
C02453,111,8,444.4,1,At-Risk
C02454,37,45,3318.3,0,Loyal Mid-Tier
C02455,26,33,928.6,0,Loyal Mid-Tier
C02456,69,27,965.0,0,Loyal Mid-Tier
C02457,4,10,532.78,3,New/Occasional
C02458,44,79,9648.88,2,VIP
C02459,4,42,1483.66,0,Loyal Mid-Tier
C02460,71,3,134.64,3,New/Occasional
C02461,117,2,194.13,1,At-Risk
C02462,3,20,328.6,3,New/Occasional
C02463,13,2,504.86,3,New/Occasional
C02464,171,22,910.75,1,At-Risk
C02465,66,2,264.92,3,New/Occasional
C02466,9,8,168.77,3,New/Occasional
C02467,78,10,2175.09,3,New/Occasional
C02468,7,10,204.38,3,New/Occasional
C02469,41,18,1675.4,3,New/Occasional
C02470,36,1,294.99,3,New/Occasional
C02471,148,2,536.19,1,At-Risk
C02472,86,11,932.78,3,New/Occasional
C02473,14,5,215.52,3,New/Occasional
C02474,58,21,1764.72,3,New/Occasional
C02475,214,16,3278.24,1,At-Risk
C02476,119,1,35.06,1,At-Risk
C02477,43,14,584.67,3,New/Occasional
C02478,71,5,535.41,3,New/Occasional
C02479,50,9,461.59,3,New/Occasional
C02480,82,16,1665.68,3,New/Occasional
C02481,131,8,564.78,1,At-Risk
C02482,174,5,285.89,1,At-Risk
C02483,72,1,46.1,3,New/Occasional
C02484,15,1,163.35,3,New/Occasional
C02485,2,13,1087.96,3,New/Occasional
C02486,86,22,404.76,3,New/Occasional
C02487,10,11,1110.43,3,New/Occasional
C02488,8,6,961.67,3,New/Occasional
C02489,1,8,1268.71,3,New/Occasional
C02490,212,1,113.97,1,At-Risk
C02491,29,1,92.52,3,New/Occasional
C02492,37,41,514.85,0,Loyal Mid-Tier
C02493,36,14,981.15,3,New/Occasional
C02494,19,9,279.28,3,New/Occasional
C02495,27,27,11700.91,2,VIP
C02496,473,23,510.28,1,At-Risk
C02497,4,1,46.21,3,New/Occasional
C02498,23,9,338.64,3,New/Occasional
C02499,46,4,66.96,3,New/Occasional
C02500,38,23,3169.38,0,Loyal Mid-Tier
C02501,9,11,340.26,3,New/Occasional
C02502,2,5,208.17,3,New/Occasional
C02503,127,12,905.37,1,At-Risk
C02504,23,8,1192.01,3,New/Occasional
C02505,63,30,2319.35,0,Loyal Mid-Tier
C02506,107,8,559.26,1,At-Risk
C02507,45,3,187.09,3,New/Occasional
C02508,14,2,212.39,3,New/Occasional
C02509,14,23,2163.67,0,Loyal Mid-Tier
C02510,147,17,2380.94,1,At-Risk
C02511,7,4,373.18,3,New/Occasional
C02512,105,28,5005.67,0,Loyal Mid-Tier
C02513,48,24,3519.06,0,Loyal Mid-Tier
C02514,22,25,1540.21,0,Loyal Mid-Tier
C02515,128,68,4306.91,0,Loyal Mid-Tier
C02516,29,32,5403.64,0,Loyal Mid-Tier
C02517,7,12,326.52,3,New/Occasional
C02518,58,4,246.98,3,New/Occasional
C02519,16,1,72.69,3,New/Occasional
C02520,221,11,1561.17,1,At-Risk
C02521,68,47,3141.88,0,Loyal Mid-Tier
C02522,32,33,3255.64,0,Loyal Mid-Tier
C02523,11,9,704.32,3,New/Occasional
C02524,12,23,794.59,3,New/Occasional
C02525,108,6,1098.29,1,At-Risk
C02526,80,9,715.52,3,New/Occasional
C02527,15,4,328.33,3,New/Occasional
C02528,13,4,342.53,3,New/Occasional
C02529,18,4,256.85,3,New/Occasional
C02530,128,11,240.39,1,At-Risk
C02531,36,14,1519.84,3,New/Occasional
C02532,180,15,689.82,1,At-Risk
C02533,120,30,3196.63,0,Loyal Mid-Tier
C02534,13,13,2268.24,3,New/Occasional
C02535,15,1,148.97,3,New/Occasional
C02536,120,14,762.93,1,At-Risk
C02537,251,15,744.36,1,At-Risk
C02538,9,25,3870.09,0,Loyal Mid-Tier
C02539,9,7,166.83,3,New/Occasional
C02540,4,8,651.21,3,New/Occasional
C02541,31,10,868.26,3,New/Occasional
C02542,51,12,672.22,3,New/Occasional
C02543,13,7,613.44,3,New/Occasional
C02544,47,8,2634.25,3,New/Occasional
C02545,64,45,1586.48,0,Loyal Mid-Tier
C02546,72,2,224.4,3,New/Occasional
C02547,121,11,1198.06,1,At-Risk
C02548,68,70,8333.76,2,VIP
C02549,15,25,879.28,3,New/Occasional
C02550,2,12,308.97,3,New/Occasional
C02551,16,4,109.3,3,New/Occasional
C02552,98,15,5674.4,0,Loyal Mid-Tier
C02553,321,4,282.91,1,At-Risk
C02554,7,23,3920.51,0,Loyal Mid-Tier
C02555,34,7,1019.99,3,New/Occasional
C02556,6,2,230.46,3,New/Occasional
C02557,38,31,2880.49,0,Loyal Mid-Tier
C02558,100,1,44.28,3,New/Occasional
C02559,1,3,78.2,3,New/Occasional
C02560,165,25,1420.82,1,At-Risk
C02561,15,1,152.84,3,New/Occasional
C02562,39,3,63.72,3,New/Occasional
C02563,24,7,1986.04,3,New/Occasional
C02564,33,44,7211.91,0,Loyal Mid-Tier
C02565,3,8,776.16,3,New/Occasional
C02566,271,13,617.71,1,At-Risk
C02567,23,31,5196.45,0,Loyal Mid-Tier
C02568,74,9,286.48,3,New/Occasional
C02569,0,1,56.89,3,New/Occasional
C02570,57,3,139.66,3,New/Occasional
C02571,8,30,1518.82,0,Loyal Mid-Tier
C02572,174,9,640.88,1,At-Risk
C02573,254,15,1470.45,1,At-Risk
C02574,13,24,2795.99,0,Loyal Mid-Tier
C02575,1,8,228.45,3,New/Occasional
C02576,167,44,2263.81,0,Loyal Mid-Tier
C02577,116,28,1013.14,1,At-Risk
C02578,11,6,771.59,3,New/Occasional
C02579,5,15,948.8,3,New/Occasional
C02580,30,39,1361.33,0,Loyal Mid-Tier
C02581,20,12,468.65,3,New/Occasional
C02582,99,11,997.86,3,New/Occasional
C02583,31,7,384.49,3,New/Occasional
C02584,65,20,927.1,3,New/Occasional
C02585,2,25,3533.3,0,Loyal Mid-Tier
C02586,195,1,48.89,1,At-Risk
C02587,24,36,4447.82,0,Loyal Mid-Tier
C02588,69,41,2496.53,0,Loyal Mid-Tier
C02589,17,10,1968.88,3,New/Occasional
C02590,95,21,1215.81,3,New/Occasional
C02591,69,16,2341.4,3,New/Occasional
C02592,72,25,1079.31,0,Loyal Mid-Tier
C02593,72,27,1173.29,0,Loyal Mid-Tier
C02594,26,33,12247.36,2,VIP
C02595,18,15,958.14,3,New/Occasional
C02596,33,20,2237.71,3,New/Occasional
C02597,12,11,443.89,3,New/Occasional
C02598,42,24,1975.38,0,Loyal Mid-Tier
C02599,71,2,189.45,3,New/Occasional
C02600,82,3,159.67,3,New/Occasional
C02601,50,1,21.56,3,New/Occasional
C02602,16,2,266.03,3,New/Occasional
C02603,11,10,2250.36,3,New/Occasional
C02604,3,5,133.06,3,New/Occasional
C02605,3,6,598.67,3,New/Occasional
C02606,11,9,544.76,3,New/Occasional
C02607,137,13,1391.77,1,At-Risk
C02608,21,6,273.99,3,New/Occasional
C02609,36,16,276.29,3,New/Occasional
C02610,161,7,549.97,1,At-Risk
C02611,23,12,1447.91,3,New/Occasional
C02612,244,37,3034.98,1,At-Risk
C02613,35,14,545.03,3,New/Occasional
C02614,122,16,1928.13,1,At-Risk
C02615,36,44,3703.8,0,Loyal Mid-Tier
C02616,128,3,105.48,1,At-Risk
C02617,196,9,438.87,1,At-Risk
C02618,13,6,191.35,3,New/Occasional
C02619,71,5,522.56,3,New/Occasional
C02620,18,3,173.7,3,New/Occasional
C02621,175,5,89.1,1,At-Risk
C02622,120,18,3657.53,1,At-Risk
C02623,36,6,800.33,3,New/Occasional
C02624,157,28,1425.46,1,At-Risk
C02625,38,13,204.37,3,New/Occasional
C02626,23,11,813.06,3,New/Occasional
C02627,5,2,224.5,3,New/Occasional
C02628,68,19,1715.02,3,New/Occasional
C02629,189,13,452.88,1,At-Risk
C02630,0,1,77.51,3,New/Occasional
C02631,42,3,127.15,3,New/Occasional
C02632,69,4,413.38,3,New/Occasional
C02633,33,1,30.33,3,New/Occasional
C02634,179,10,477.21,1,At-Risk
C02635,34,19,3719.01,0,Loyal Mid-Tier
C02636,44,7,1842.03,3,New/Occasional
C02637,27,4,436.4,3,New/Occasional
C02638,66,3,442.92,3,New/Occasional
C02639,97,16,4037.13,0,Loyal Mid-Tier
C02640,4,49,1573.54,0,Loyal Mid-Tier
C02641,25,22,650.96,3,New/Occasional
C02642,11,3,304.58,3,New/Occasional
C02643,103,52,2966.19,0,Loyal Mid-Tier
C02644,15,26,1775.26,0,Loyal Mid-Tier
C02645,46,16,2397.42,3,New/Occasional
C02646,43,8,532.82,3,New/Occasional
C02647,11,4,581.87,3,New/Occasional
C02648,78,20,3909.27,0,Loyal Mid-Tier
C02649,31,5,161.1,3,New/Occasional
C02650,38,29,2721.06,0,Loyal Mid-Tier
C02651,1,65,969.77,0,Loyal Mid-Tier
C02652,140,62,2854.21,0,Loyal Mid-Tier
C02653,122,7,776.73,1,At-Risk
C02654,15,8,374.54,3,New/Occasional
C02655,4,10,573.42,3,New/Occasional
C02656,130,10,764.86,1,At-Risk
C02657,7,17,1171.38,3,New/Occasional
C02658,12,28,553.36,3,New/Occasional
C02659,52,37,795.38,0,Loyal Mid-Tier
C02660,168,18,748.5,1,At-Risk
C02661,8,7,324.55,3,New/Occasional
C02662,172,16,2646.75,1,At-Risk
C02663,47,28,1767.33,0,Loyal Mid-Tier
C02664,36,23,1148.9,3,New/Occasional
